Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
E:\udacity\IMG\robocam_2017_06_03_19_53_43_597.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_613.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_630.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_647.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_663.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_680.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_697.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_713.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_730.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_747.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_764.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_780.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_797.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_814.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_830.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_847.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_863.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_880.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_897.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_913.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_930.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_947.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_964.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_980.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_43_997.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_014.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_030.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_047.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_064.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_080.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_097.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_113.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_130.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_147.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_164.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_181.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_197.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_214.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_231.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_247.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_264.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_280.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_297.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_314.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_330.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_347.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_364.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_380.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_397.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_414.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_430.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_447.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_464.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_480.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_497.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_514.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_530.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_547.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_563.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_580.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_597.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_614.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_630.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_647.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_664.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_681.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_697.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_714.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_730.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_747.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_764.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_781.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_797.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_814.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_830.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_847.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_864.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_881.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_897.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_914.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_930.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_948.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_964.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_980.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_44_997.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_014.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_030.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_047.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_064.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_081.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_097.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_114.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_131.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_147.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_164.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_180.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_197.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_214.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_230.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_247.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_264.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_281.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_297.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_314.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_330.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_347.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_364.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_381.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_397.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_414.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_430.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_447.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_447.jpg;-10.49047;0.3999433;0;0;148.1818;110.3665;1.202647;320.8937;359.9888
E:\udacity\IMG\robocam_2017_06_03_19_53_45_464.jpg;-10.49047;0.3999433;0;0;148.1818;110.3666;1.192326;320.8906;-0.005616539
E:\udacity\IMG\robocam_2017_06_03_19_53_45_514.jpg;0;0.6006718;0;0.02537454;148.1819;110.3664;1.15613;320.9643;0.002138818
E:\udacity\IMG\robocam_2017_06_03_19_53_45_564.jpg;0;0.7505761;0;0.05324755;148.1842;110.3643;1.132793;320.7219;0.008790491
E:\udacity\IMG\robocam_2017_06_03_19_53_45_614.jpg;0;0.9002795;0;0.08714633;148.1868;110.3622;1.129631;320.7389;0.005898987
E:\udacity\IMG\robocam_2017_06_03_19_53_45_665.jpg;0;1;0;0.1311916;148.1929;110.3571;1.162975;320.5989;0.0005346257
E:\udacity\IMG\robocam_2017_06_03_19_53_45_715.jpg;0;1;0;0.1514565;148.1984;110.3526;1.186675;320.6054;-0.001040973
E:\udacity\IMG\robocam_2017_06_03_19_53_45_764.jpg;0;1;0;0.2190249;148.2085;110.3442;1.210584;320.5947;-0.0005461102
E:\udacity\IMG\robocam_2017_06_03_19_53_45_815.jpg;0;1;0;0.2391032;148.2161;110.3379;1.208104;320.6508;-0.001012214
E:\udacity\IMG\robocam_2017_06_03_19_53_45_864.jpg;0;1;0;0.2889037;148.2295;110.3267;1.194722;320.6921;-0.001477403
E:\udacity\IMG\robocam_2017_06_03_19_53_45_915.jpg;0;1;0;0.3275984;148.2397;110.3183;1.176527;320.7171;-6.94371E-05
E:\udacity\IMG\robocam_2017_06_03_19_53_45_964.jpg;0;1;0;0.3805843;148.2574;110.3037;1.176048;320.6871;-0.0008146182
E:\udacity\IMG\robocam_2017_06_03_19_53_46_014.jpg;0;1;0;0.4060275;148.2701;110.2933;1.173678;320.6865;-0.00102992
E:\udacity\IMG\robocam_2017_06_03_19_53_46_064.jpg;0;1;0;0.4561635;148.2913;110.2758;1.174718;320.7535;-0.0009620315
E:\udacity\IMG\robocam_2017_06_03_19_53_46_115.jpg;0;1;0;0.4968241;148.3071;110.2628;1.185276;320.8344;-0.001198314
E:\udacity\IMG\robocam_2017_06_03_19_53_46_165.jpg;0;1;0;0.5449142;148.3324;110.2419;1.193308;320.8675;-0.001205736
E:\udacity\IMG\robocam_2017_06_03_19_53_46_214.jpg;-0.7699558;1;0;0.5839756;148.3509;110.2267;1.205807;320.8236;-0.0006312918
E:\udacity\IMG\robocam_2017_06_03_19_53_46_265.jpg;-3.012752;1;0;0.6239355;148.3796;110.2024;1.200101;320.8131;-0.001751741
E:\udacity\IMG\robocam_2017_06_03_19_53_46_314.jpg;-5.250105;1;0;0.662371;148.3996;110.1849;1.191763;320.8918;-0.002167986
E:\udacity\IMG\robocam_2017_06_03_19_53_46_365.jpg;-5.950963;1;0;0.7174225;148.4314;110.1564;1.194676;320.5982;0.001899312
E:\udacity\IMG\robocam_2017_06_03_19_53_46_415.jpg;-3.719042;1;0;0.7359108;148.4535;110.1366;1.19182;320.4487;0.0009194464
E:\udacity\IMG\robocam_2017_06_03_19_53_46_465.jpg;-1.472287;1;0;0.7951078;148.4893;110.1053;1.201795;320.2279;0.0002138106
E:\udacity\IMG\robocam_2017_06_03_19_53_46_515.jpg;0;1;0;0.8099906;148.5145;110.0837;1.225771;320.246;359.9933
E:\udacity\IMG\robocam_2017_06_03_19_53_46_565.jpg;0;1;0;0.8504701;148.5534;110.0507;1.20943;320.3644;-0.001514505
E:\udacity\IMG\robocam_2017_06_03_19_53_46_615.jpg;0;1;0;0.8941672;148.5809;110.0276;1.204425;320.3997;-0.0006482641
E:\udacity\IMG\robocam_2017_06_03_19_53_46_665.jpg;0;1;0;0.9397395;148.6243;109.9913;1.211431;320.4109;-0.0008138281
E:\udacity\IMG\robocam_2017_06_03_19_53_46_715.jpg;0;1;0;0.9783486;148.6548;109.9659;1.220038;320.4089;-0.0006083449
E:\udacity\IMG\robocam_2017_06_03_19_53_46_765.jpg;0;1;0;1.026587;148.7021;109.9264;1.224493;320.4145;-0.00101745
E:\udacity\IMG\robocam_2017_06_03_19_53_46_814.jpg;0;1;0;1.05875;148.7349;109.8991;1.222021;320.4087;-0.000998662
E:\udacity\IMG\robocam_2017_06_03_19_53_46_864.jpg;0;1;0;1.102001;148.7858;109.8567;1.22035;320.3901;0.0001927298
E:\udacity\IMG\robocam_2017_06_03_19_53_46_914.jpg;0;1;0;1.132995;148.821;109.8274;1.223738;320.3546;-0.0005819262
E:\udacity\IMG\robocam_2017_06_03_19_53_46_964.jpg;0;1;0;1.179767;148.8755;109.7819;1.229025;320.326;-0.0005347454
E:\udacity\IMG\robocam_2017_06_03_19_53_47_015.jpg;0;1;0;1.214998;148.9131;109.7504;1.235569;320.3198;-0.000887544
E:\udacity\IMG\robocam_2017_06_03_19_53_47_065.jpg;0;1;0;1.257685;148.9711;109.702;1.233608;320.2975;-0.0006261212
E:\udacity\IMG\robocam_2017_06_03_19_53_47_114.jpg;0;1;0;1.291346;149.0109;109.6687;1.231667;320.2836;-0.0008280315
E:\udacity\IMG\robocam_2017_06_03_19_53_47_165.jpg;0;1;0;1.339028;149.0727;109.617;1.239078;320.2581;-0.0008741485
E:\udacity\IMG\robocam_2017_06_03_19_53_47_215.jpg;0;1;0;1.369278;149.1149;109.5816;1.238234;320.2535;-0.0009195155
E:\udacity\IMG\robocam_2017_06_03_19_53_47_265.jpg;0;1;0;1.417253;149.1802;109.5269;1.245112;320.2296;-0.0008468233
E:\udacity\IMG\robocam_2017_06_03_19_53_47_315.jpg;0;1;0;1.448608;149.2249;109.4894;1.246402;320.2232;-0.0009375584
E:\udacity\IMG\robocam_2017_06_03_19_53_47_365.jpg;0;1;0;1.495663;149.2937;109.4316;1.249188;320.2106;-0.000975775
E:\udacity\IMG\robocam_2017_06_03_19_53_47_415.jpg;0;1;0;1.5278;149.3409;109.3921;1.254926;320.1998;-0.0009362273
E:\udacity\IMG\robocam_2017_06_03_19_53_47_464.jpg;0;1;0;1.573339;149.4133;109.3313;1.25863;320.1898;-0.0009619548
E:\udacity\IMG\robocam_2017_06_03_19_53_47_514.jpg;0;1;0;1.604369;149.4627;109.2897;1.261118;320.1821;-0.0009764734
E:\udacity\IMG\robocam_2017_06_03_19_53_47_565.jpg;0;1;0;1.651404;149.5386;109.226;1.263688;320.1721;-0.001006417
E:\udacity\IMG\robocam_2017_06_03_19_53_47_615.jpg;0;1;0;1.682147;149.5904;109.1824;1.265912;320.1648;-0.001011435
E:\udacity\IMG\robocam_2017_06_03_19_53_47_665.jpg;0;1;0;1.727991;149.6698;109.1156;1.272515;320.1536;-0.001053283
E:\udacity\IMG\robocam_2017_06_03_19_53_47_715.jpg;0;1;0;1.757973;149.7239;109.0701;1.272912;320.1458;-0.001022913
E:\udacity\IMG\robocam_2017_06_03_19_53_47_765.jpg;0;1;0;1.803615;149.8069;109.0003;1.277621;320.1345;-0.001035618
E:\udacity\IMG\robocam_2017_06_03_19_53_47_815.jpg;0;1;0;1.834608;149.8633;108.9528;1.281445;320.1281;-0.001072821
E:\udacity\IMG\robocam_2017_06_03_19_53_47_865.jpg;0;1;0;1.87943;149.9497;108.8801;1.284929;320.1163;-0.001076773
E:\udacity\IMG\robocam_2017_06_03_19_53_47_915.jpg;0;1;0;1.910252;150.0084;108.8306;1.287288;320.1097;-0.001099831
E:\udacity\IMG\robocam_2017_06_03_19_53_47_965.jpg;0;1;0;1.955385;150.0982;108.7549;1.29495;320.097;-0.001111364
E:\udacity\IMG\robocam_2017_06_03_19_53_48_015.jpg;0;1;0;1.984674;150.1592;108.7034;1.297405;320.0902;-0.001122733
E:\udacity\IMG\robocam_2017_06_03_19_53_48_065.jpg;0;1;0;2.030408;150.2524;108.6249;1.298428;320.0787;-0.001116222
E:\udacity\IMG\robocam_2017_06_03_19_53_48_115.jpg;0;1;0;2.060064;150.3157;108.5714;1.30386;320.071;-0.001164635
E:\udacity\IMG\robocam_2017_06_03_19_53_48_165.jpg;0;1;0;2.104733;150.4123;108.4899;1.306871;320.0603;-0.00117323
E:\udacity\IMG\robocam_2017_06_03_19_53_48_215.jpg;0;1;0;2.13371;150.4778;108.4347;1.305688;320.0533;-0.001167945
E:\udacity\IMG\robocam_2017_06_03_19_53_48_265.jpg;0;1;0;2.178647;150.5778;108.3502;1.310506;320.0414;-0.001197571
E:\udacity\IMG\robocam_2017_06_03_19_53_48_315.jpg;0;1;0;2.20799;150.6455;108.293;1.312724;320.0354;-0.001221057
E:\udacity\IMG\robocam_2017_06_03_19_53_48_365.jpg;0;1;0;2.252181;150.7488;108.2057;1.316353;320.0228;-0.001227677
E:\udacity\IMG\robocam_2017_06_03_19_53_48_415.jpg;0;1;0;2.28137;150.8188;108.1465;1.317264;320.0166;-0.001256927
E:\udacity\IMG\robocam_2017_06_03_19_53_48_465.jpg;0;1;0;0.1080114;150.819;108.1436;0.3341675;320.399;359.8587
E:\udacity\IMG\robocam_2017_06_03_19_53_48_515.jpg;0;0;1;-0.1227191;150.8199;108.144;0.6778974;320.4021;359.9504
E:\udacity\IMG\robocam_2017_06_03_19_53_48_565.jpg;0;0;1;-0.2067842;150.8195;108.1437;1.364147;320.4025;0.02622068
E:\udacity\IMG\robocam_2017_06_03_19_53_48_615.jpg;0;0;1;-0.2502086;150.8185;108.1429;1.949042;320.3984;359.9811
E:\udacity\IMG\robocam_2017_06_03_19_53_48_665.jpg;0;0;0;-0.3140911;150.8254;108.1398;2.728986;319.6784;1.115356
E:\udacity\IMG\robocam_2017_06_03_19_53_48_715.jpg;0;0;0;-0.3146989;150.8275;108.1364;3.291069;319.5934;1.672749
E:\udacity\IMG\robocam_2017_06_03_19_53_48_765.jpg;0;0;0;0.7140213;150.8362;108.133;3.993296;319.8085;0.4285368
E:\udacity\IMG\robocam_2017_06_03_19_53_48_815.jpg;0;0;0;-0.6704513;150.8419;108.1333;4.407515;319.3859;359.1554
E:\udacity\IMG\robocam_2017_06_03_19_53_48_866.jpg;0;0;0;0.6002203;150.8498;108.1314;4.903671;318.1169;0.2371703
E:\udacity\IMG\robocam_2017_06_03_19_53_48_915.jpg;0;0;0;-0.5917249;150.8523;108.1312;5.152727;317.7171;1.702784
